[09/02 01:30] --- Ciclo 01:30 iniciado ---
[09/02 01:30] ⚡ ALERTA DISPARADO: TRXF11.SA
[09/02 01:30] ⚡ ALERTA DISPARADO: EQIX
[09/02 01:30] ⚡ ALERTA DISPARADO: JEPI
[09/02 01:30] ⚡ ALERTA DISPARADO: NOBL
[09/02 01:31] ⚡ ALERTA DISPARADO: MCD
[09/02 01:31] ⚡ ALERTA DISPARADO: SCHD
[12/02 12:39] 🔎 SCHD: $31.70 (RSI: 84)
[12/02 12:39] 🔎 SHV: $110.22 (RSI: 48)
[12/02 12:39] 🔎 STAG: $37.90 (RSI: 48)
[12/02 12:39] 🔎 VICI: $29.49 (RSI: 66)
[12/02 12:39] 🔎 VNQ: $94.13 (RSI: 68)
[12/02 12:39] ⚡ ALERTA DISPARADO: VNQ
[12/02 12:39] 🔎 VOO: $635.57 (RSI: 52)
[12/02 12:39] 🔎 BTC-USD: $67630.91 (RSI: 32)
[12/02 15:41] --- Ciclo 15:41 iniciado ---
[12/02 15:41] 🔎 ^BVSP: $187100.62 (RSI: 69)
[12/02 15:41] 🔎 BOVA11.SA: $183.66 (RSI: 69)
[12/02 15:41] 🔎 AFHI11.SA: $97.09 (RSI: 61)
[12/02 15:41] 🔎 CDII11.SA: $105.82 (RSI: 37)
[12/02 15:41] 🔎 GGRC11.SA: $10.00 (RSI: 55)
[12/02 15:41] 🔎 HFOF11.SA: $6.80 (RSI: 57)
[12/02 15:41] 🔎 HGLG11.SA: $156.84 (RSI: 45)
[12/02 15:41] 🔎 JURO11.SA: $102.75 (RSI: 49)
[12/02 15:41] 🔎 KFOF11.SA: $84.53 (RSI: 48)
[12/02 15:41] 🔎 KNCR11.SA: $105.69 (RSI: 49)
[12/02 15:41] 🔎 MXRF11.SA: $9.70 (RSI: 66)
[12/02 15:41] ⚡ ALERTA DISPARADO: MXRF11.SA
[12/02 15:41] 🔎 PVBI11.SA: $77.36 (RSI: 32)
[12/02 15:41] ⚡ ALERTA DISPARADO: PVBI11.SA
[12/02 15:41] 🔎 RBHG11.SA: $67.71 (RSI: 54)
[12/02 15:41] 🔎 RBVA11.SA: $9.86 (RSI: 43)
[12/02 15:41] 🔎 RECT11.SA: $38.33 (RSI: 46)
[12/02 15:41] 🔎 TRXF11.SA: $93.02 (RSI: 22)
[12/02 15:41] 🔎 VGIR11.SA: $9.73 (RSI: 44)
[12/02 15:41] 🔎 XPML11.SA: $110.49 (RSI: 56)
[12/02 15:41] 🔎 ARE: $50.36 (RSI: 37)
[12/02 15:41] ⚡ ALERTA DISPARADO: ARE
[12/02 15:41] 🔎 EPR: $56.97 (RSI: 65)
[12/02 15:41] 🔎 EQIX: $978.86 (RSI: 86)
[12/02 15:41] ⚡ ALERTA DISPARADO: EQIX
[12/02 15:41] 🔎 GLPI: $46.44 (RSI: 61)
[12/02 15:41] 🔎 IAUM: $49.23 (RSI: 53)
[12/02 15:41] 🔎 IBIT: $37.07 (RSI: 28)
[12/02 15:41] 🔎 JEPI: $59.18 (RSI: 63)
[12/02 15:41] 🔎 NOBL: $113.63 (RSI: 68)
[12/02 15:41] 🔎 O: $65.61 (RSI: 77)
[12/02 15:41] ⚡ ALERTA DISPARADO: O
[12/02 15:41] 🔎 OHI: $47.42 (RSI: 68)
[12/02 15:41] ⚡ ALERTA DISPARADO: OHI
[12/02 15:41] 🔎 PSA: $292.35 (RSI: 61)
[12/02 15:41] 🔎 QQQ: $603.52 (RSI: 41)
[12/02 15:41] 🔎 MCD: $330.77 (RSI: 71)
[12/02 15:41] 🔎 REXR: $36.60 (RSI: 32)
[12/02 15:41] ⚡ ALERTA DISPARADO: REXR
[12/02 15:41] 🔎 RING: $86.68 (RSI: 53)
[12/02 15:42] 🔎 SCHD: $31.43 (RSI: 78)
[12/02 15:42] 🔎 SHV: $110.22 (RSI: 48)
[12/02 15:42] 🔎 STAG: $37.22 (RSI: 43)
[12/02 15:42] 🔎 VICI: $29.19 (RSI: 62)
[12/02 15:42] 🔎 VNQ: $93.37 (RSI: 65)
[12/02 15:42] 🔎 VOO: $629.26 (RSI: 46)
[12/02 15:42] 🔎 BTC-USD: $65437.20 (RSI: 29)
[12/02 16:59] --- Ciclo 16:59 iniciado ---
[12/02 16:59] 🔎 ^BVSP: $187754.92 (RSI: 71)
[12/02 16:59] 🔎 BOVA11.SA: $184.22 (RSI: 70)
[12/02 16:59] 🔎 AFHI11.SA: $96.87 (RSI: 59)
[12/02 16:59] 🔎 CDII11.SA: $105.89 (RSI: 37)
[12/02 16:59] 🔎 GGRC11.SA: $10.00 (RSI: 55)
[12/02 16:59] 🔎 HFOF11.SA: $6.81 (RSI: 58)
[12/02 16:59] 🔎 HGLG11.SA: $156.66 (RSI: 42)
[12/02 16:59] 🔎 JURO11.SA: $102.90 (RSI: 50)
[12/02 16:59] 🔎 KFOF11.SA: $84.65 (RSI: 49)
[12/02 16:59] 🔎 KNCR11.SA: $105.65 (RSI: 48)
[12/02 16:59] 🔎 MXRF11.SA: $9.69 (RSI: 65)
[12/02 16:59] 🔎 PVBI11.SA: $77.98 (RSI: 34)
[12/02 16:59] 🔎 RBHG11.SA: $67.66 (RSI: 54)
[12/02 16:59] 🔎 RBVA11.SA: $9.86 (RSI: 43)
[12/02 16:59] 🔎 RECT11.SA: $38.32 (RSI: 45)
[12/02 16:59] 🔎 TRXF11.SA: $93.02 (RSI: 22)
[12/02 16:59] 🔎 VGIR11.SA: $9.71 (RSI: 42)
[12/02 16:59] 🔎 XPML11.SA: $110.44 (RSI: 56)
[12/02 16:59] 🔎 ARE: $51.09 (RSI: 39)
[12/02 16:59] ⚡ ALERTA DISPARADO: ARE
[12/02 16:59] 🔎 EPR: $57.53 (RSI: 69)
[12/02 16:59] 🔎 EQIX: $976.03 (RSI: 86)
[12/02 16:59] 🔎 GLPI: $46.53 (RSI: 61)
[12/02 16:59] 🔎 IAUM: $49.26 (RSI: 53)
[12/02 16:59] 🔎 IBIT: $37.25 (RSI: 28)
[12/02 17:00] 🔎 JEPI: $59.37 (RSI: 66)
[12/02 17:00] 🔎 NOBL: $114.06 (RSI: 71)
[12/02 17:00] 🔎 O: $65.93 (RSI: 78)
[12/02 17:00] 🔎 OHI: $47.72 (RSI: 69)
[12/02 17:00] 🔎 PSA: $295.14 (RSI: 64)
[12/02 17:00] 🔎 QQQ: $603.96 (RSI: 42)
[12/02 17:00] 🔎 MCD: $331.57 (RSI: 72)
[12/02 17:00] 🔎 REXR: $37.01 (RSI: 34)
[12/02 17:00] 🔎 RING: $86.47 (RSI: 53)
[12/02 17:00] 🔎 SCHD: $31.51 (RSI: 80)
[12/02 17:00] 🔎 SHV: $110.22 (RSI: 47)
[12/02 17:00] 🔎 STAG: $37.63 (RSI: 46)
[12/02 17:00] 🔎 VICI: $29.38 (RSI: 64)
[12/02 17:00] 🔎 VNQ: $94.07 (RSI: 67)
[12/02 17:00] ⚡ ALERTA DISPARADO: VNQ
[12/02 17:00] 🔎 VOO: $630.35 (RSI: 47)
[12/02 17:00] 🔎 BTC-USD: $65877.38 (RSI: 29)
[12/02 18:50] Resumo diário enviado.
[12/02 18:50] --- Ciclo 18:50 iniciado ---
[12/02 18:50] 🔎 ^BVSP: $187766.42 (RSI: 71)
[12/02 18:50] 🔎 BOVA11.SA: $184.28 (RSI: 71)
[12/02 18:51] 🔎 AFHI11.SA: $96.81 (RSI: 59)
[12/02 18:51] 🔎 CDII11.SA: $105.70 (RSI: 37)
[12/02 18:51] 🔎 GGRC11.SA: $10.02 (RSI: 58)
[12/02 18:51] 🔎 HFOF11.SA: $6.88 (RSI: 63)
[12/02 18:51] 🔎 HGLG11.SA: $156.50 (RSI: 40)
[12/02 18:51] 🔎 JURO11.SA: $102.82 (RSI: 49)
[12/02 18:51] 🔎 KFOF11.SA: $84.88 (RSI: 50)
[12/02 18:51] 🔎 KNCR11.SA: $105.58 (RSI: 47)
[12/02 18:51] 🔎 MXRF11.SA: $9.67 (RSI: 64)
[12/02 18:51] 🔎 PVBI11.SA: $78.34 (RSI: 35)
[12/02 18:51] 🔎 RBHG11.SA: $67.75 (RSI: 55)
[12/02 18:51] 🔎 RBVA11.SA: $9.86 (RSI: 43)
[12/02 18:51] 🔎 RECT11.SA: $38.29 (RSI: 45)
[12/02 18:51] 🔎 TRXF11.SA: $93.12 (RSI: 23)
[12/02 18:51] 🔎 VGIR11.SA: $9.67 (RSI: 39)
[12/02 18:51] ⚡ ALERTA DISPARADO: VGIR11.SA
[12/02 18:51] 🔎 XPML11.SA: $110.52 (RSI: 56)
[12/02 18:51] 🔎 ARE: $50.40 (RSI: 37)
[12/02 18:51] ⚡ ALERTA DISPARADO: ARE
[12/02 18:51] 🔎 EPR: $57.33 (RSI: 68)
[12/02 18:51] 🔎 EQIX: $957.87 (RSI: 85)
[12/02 18:51] ⚡ ALERTA DISPARADO: EQIX
[12/02 18:51] 🔎 GLPI: $46.20 (RSI: 59)
[12/02 18:51] 🔎 IAUM: $48.97 (RSI: 52)
[12/02 18:51] 🔎 IBIT: $37.05 (RSI: 28)
[12/02 18:51] 🔎 JEPI: $59.01 (RSI: 59)
[12/02 18:51] 🔎 NOBL: $113.28 (RSI: 65)
[12/02 18:51] 🔎 O: $64.78 (RSI: 75)
[12/02 18:51] ⚡ ALERTA DISPARADO: O
[12/02 18:51] 🔎 OHI: $47.04 (RSI: 67)
[12/02 18:51] ⚡ ALERTA DISPARADO: OHI
[12/02 18:51] 🔎 PSA: $292.37 (RSI: 61)
[12/02 18:51] 🔎 QQQ: $600.64 (RSI: 40)
[12/02 18:51] 🔎 MCD: $332.08 (RSI: 72)
[12/02 18:51] 🔎 REXR: $36.89 (RSI: 34)
[12/02 18:51] ⚡ ALERTA DISPARADO: REXR
[12/02 18:51] 🔎 RING: $84.59 (RSI: 51)
[12/02 18:51] 🔎 SCHD: $31.34 (RSI: 76)
[12/02 18:51] 🔎 SHV: $110.22 (RSI: 47)
[12/02 18:51] 🔎 STAG: $37.28 (RSI: 43)
[12/02 18:51] 🔎 VICI: $29.06 (RSI: 59)
[12/02 18:51] 🔎 VNQ: $93.25 (RSI: 64)
[12/02 18:51] 🔎 VOO: $626.49 (RSI: 43)
[12/02 18:51] 🔎 BTC-USD: $65769.84 (RSI: 29)
[13/02 12:27] --- Ciclo 12:27 iniciado ---
[13/02 12:27] 🔎 ^BVSP: $184290.27 (RSI: 62)
[13/02 12:27] 🔎 BOVA11.SA: $180.81 (RSI: 62)
[13/02 12:27] 🔎 AFHI11.SA: $96.99 (RSI: 60)
[13/02 12:27] 🔎 CDII11.SA: $105.90 (RSI: 38)
[13/02 12:27] 🔎 GGRC11.SA: $10.01 (RSI: 56)
[13/02 12:27] 🔎 HFOF11.SA: $6.81 (RSI: 56)
[13/02 12:27] 🔎 HGLG11.SA: $156.97 (RSI: 48)
[13/02 12:27] 🔎 JURO11.SA: $103.00 (RSI: 51)
[13/02 12:27] 🔎 KFOF11.SA: $84.76 (RSI: 49)
[13/02 12:27] 🔎 KNCR11.SA: $105.76 (RSI: 50)
[13/02 12:27] 🔎 MXRF11.SA: $9.73 (RSI: 69)
[13/02 12:27] ⚡ ALERTA DISPARADO: MXRF11.SA
[13/02 12:27] 🔎 PVBI11.SA: $77.84 (RSI: 33)
[13/02 12:27] 🔎 RBHG11.SA: $68.16 (RSI: 57)
[13/02 12:27] 🔎 RBVA11.SA: $9.89 (RSI: 46)
[13/02 12:27] 🔎 RECT11.SA: $38.27 (RSI: 45)
[13/02 12:27] 🔎 TRXF11.SA: $93.18 (RSI: 24)
[13/02 12:27] 🔎 VGIR11.SA: $9.74 (RSI: 46)
[13/02 12:27] 🔎 XPML11.SA: $110.64 (RSI: 56)
[13/02 12:27] 🔎 ARE: $51.69 (RSI: 42)
[13/02 12:27] 🔎 EPR: $57.62 (RSI: 69)
[13/02 12:27] 🔎 EQIX: $956.30 (RSI: 84)
[13/02 12:27] ⚡ ALERTA DISPARADO: EQIX
[13/02 12:27] 🔎 GLPI: $46.17 (RSI: 58)
[13/02 12:27] 🔎 IAUM: $49.92 (RSI: 55)
[13/02 12:27] 🔎 IBIT: $38.97 (RSI: 35)
[13/02 12:27] 🔎 JEPI: $59.26 (RSI: 63)
[13/02 12:28] 🔎 NOBL: $113.35 (RSI: 65)
[13/02 12:28] 🔎 O: $65.18 (RSI: 76)
[13/02 12:28] 🔎 OHI: $47.33 (RSI: 68)
[13/02 12:28] ⚡ ALERTA DISPARADO: OHI
[13/02 12:28] 🔎 PSA: $287.23 (RSI: 55)
[13/02 12:28] 🔎 QQQ: $602.47 (RSI: 41)
[13/02 12:28] 🔎 MCD: $331.55 (RSI: 71)
[13/02 12:28] 🔎 REXR: $37.02 (RSI: 35)
[13/02 12:28] 🔎 RING: $88.40 (RSI: 55)
[13/02 12:28] 🔎 SCHD: $31.42 (RSI: 77)
[13/02 12:28] 🔎 SHV: $110.26 (RSI: 53)
[13/02 12:28] 🔎 STAG: $37.75 (RSI: 48)
[13/02 12:28] 🔎 VICI: $29.17 (RSI: 61)
[13/02 12:28] 🔎 VNQ: $93.72 (RSI: 66)
[13/02 12:28] 🔎 VOO: $627.82 (RSI: 45)
[13/02 12:28] 🔎 BTC-USD: $68273.73 (RSI: 34)
[13/02 14:57] --- Ciclo 14:57 iniciado ---
[13/02 14:57] 🔎 ^BVSP: $185909.98 (RSI: 66)
[13/02 14:57] 🔎 BOVA11.SA: $182.36 (RSI: 66)
[13/02 14:57] 🔎 AFHI11.SA: $97.05 (RSI: 61)
[13/02 14:57] 🔎 CDII11.SA: $105.89 (RSI: 38)
[13/02 14:57] 🔎 GGRC11.SA: $10.03 (RSI: 59)
[13/02 14:57] 🔎 HFOF11.SA: $6.82 (RSI: 57)
[13/02 14:57] 🔎 HGLG11.SA: $156.99 (RSI: 49)
[13/02 14:57] 🔎 JURO11.SA: $102.94 (RSI: 50)
[13/02 14:57] 🔎 KFOF11.SA: $84.73 (RSI: 49)
[13/02 14:57] 🔎 KNCR11.SA: $106.20 (RSI: 55)
[13/02 14:57] 🔎 MXRF11.SA: $9.74 (RSI: 69)
[13/02 14:57] ⚡ ALERTA DISPARADO: MXRF11.SA
[13/02 14:57] 🔎 PVBI11.SA: $78.58 (RSI: 37)
[13/02 14:57] 🔎 RBHG11.SA: $68.21 (RSI: 58)
[13/02 14:57] 🔎 RBVA11.SA: $9.91 (RSI: 48)
[13/02 14:57] 🔎 RECT11.SA: $38.53 (RSI: 49)
[13/02 14:57] 🔎 TRXF11.SA: $93.17 (RSI: 24)
[13/02 14:57] 🔎 VGIR11.SA: $9.77 (RSI: 48)
[13/02 14:57] 🔎 XPML11.SA: $110.80 (RSI: 56)
[13/02 14:57] 🔎 ARE: $52.61 (RSI: 45)
[13/02 14:57] 🔎 EPR: $58.20 (RSI: 71)
[13/02 14:57] 🔎 EQIX: $961.28 (RSI: 85)
[13/02 14:57] ⚡ ALERTA DISPARADO: EQIX
[13/02 14:57] 🔎 GLPI: $46.37 (RSI: 60)
[13/02 14:57] 🔎 IAUM: $50.01 (RSI: 56)
[13/02 14:57] 🔎 IBIT: $39.17 (RSI: 35)
[13/02 14:57] 🔎 JEPI: $59.53 (RSI: 66)
[13/02 14:57] ⚡ ALERTA DISPARADO: JEPI
[13/02 14:58] 🔎 NOBL: $114.32 (RSI: 69)
[13/02 14:58] 🔎 O: $65.82 (RSI: 78)
[13/02 14:58] ⚡ ALERTA DISPARADO: O
[13/02 14:58] 🔎 OHI: $47.44 (RSI: 68)
[13/02 14:58] ⚡ ALERTA DISPARADO: OHI
[13/02 14:58] 🔎 PSA: $295.98 (RSI: 64)
[13/02 14:58] 🔎 QQQ: $605.27 (RSI: 43)
[13/02 14:58] 🔎 MCD: $331.11 (RSI: 70)
[13/02 14:58] 🔎 REXR: $37.43 (RSI: 38)
[13/02 14:58] 🔎 RING: $89.25 (RSI: 56)
[13/02 14:58] 🔎 SCHD: $31.65 (RSI: 78)
[13/02 14:58] 🔎 SHV: $110.27 (RSI: 53)
[13/02 14:58] 🔎 STAG: $38.21 (RSI: 51)
[13/02 14:58] 🔎 VICI: $29.32 (RSI: 63)
[13/02 14:58] 🔎 VNQ: $94.72 (RSI: 69)
[13/02 14:58] ⚡ ALERTA DISPARADO: VNQ
[13/02 14:58] 🔎 VOO: $630.17 (RSI: 47)
[13/02 14:58] 🔎 BTC-USD: $69033.77 (RSI: 36)
[13/02 16:55] --- Ciclo 16:55 iniciado ---
[13/02 16:55] 🔎 ^BVSP: $186177.22 (RSI: 66)
[13/02 16:55] 🔎 BOVA11.SA: $182.56 (RSI: 66)
[13/02 16:55] 🔎 AFHI11.SA: $96.99 (RSI: 60)
[13/02 16:55] 🔎 CDII11.SA: $105.73 (RSI: 37)
[13/02 16:55] 🔎 GGRC11.SA: $10.02 (RSI: 58)
[13/02 16:55] 🔎 HFOF11.SA: $6.84 (RSI: 59)
[13/02 16:55] 🔎 HGLG11.SA: $156.91 (RSI: 47)
[13/02 16:55] 🔎 JURO11.SA: $102.94 (RSI: 50)
[13/02 16:55] 🔎 KFOF11.SA: $84.74 (RSI: 49)
[13/02 16:55] 🔎 KNCR11.SA: $106.21 (RSI: 55)
[13/02 16:55] 🔎 MXRF11.SA: $9.73 (RSI: 69)
[13/02 16:55] 🔎 PVBI11.SA: $78.61 (RSI: 37)
[13/02 16:55] 🔎 RBHG11.SA: $68.37 (RSI: 59)
[13/02 16:55] 🔎 RBVA11.SA: $9.91 (RSI: 48)
[13/02 16:55] 🔎 RECT11.SA: $38.47 (RSI: 48)
[13/02 16:55] 🔎 TRXF11.SA: $93.25 (RSI: 25)
[13/02 16:55] 🔎 VGIR11.SA: $9.79 (RSI: 50)
[13/02 16:55] 🔎 XPML11.SA: $110.85 (RSI: 56)
[13/02 16:55] 🔎 ARE: $52.56 (RSI: 45)
[13/02 16:55] 🔎 EPR: $58.31 (RSI: 72)
[13/02 16:56] 🔎 EQIX: $953.75 (RSI: 83)
[13/02 16:56] 🔎 GLPI: $46.44 (RSI: 61)
[13/02 16:56] 🔎 IAUM: $50.17 (RSI: 56)
[13/02 16:56] 🔎 IBIT: $39.15 (RSI: 35)
[13/02 16:56] 🔎 JEPI: $59.37 (RSI: 64)
[13/02 16:56] 🔎 NOBL: $114.00 (RSI: 68)
[13/02 16:56] 🔎 O: $65.63 (RSI: 77)
[13/02 16:56] 🔎 OHI: $47.19 (RSI: 67)
[13/02 16:56] 🔎 PSA: $296.36 (RSI: 64)
[13/02 16:56] 🔎 QQQ: $604.36 (RSI: 43)
[13/02 16:56] 🔎 MCD: $328.07 (RSI: 64)
[13/02 16:56] 🔎 REXR: $37.38 (RSI: 38)
[13/02 16:56] 🔎 RING: $89.00 (RSI: 56)
[13/02 16:56] 🔎 SCHD: $31.59 (RSI: 78)
[13/02 16:56] 🔎 SHV: $110.27 (RSI: 53)
[13/02 16:56] 🔎 STAG: $38.02 (RSI: 50)
[13/02 16:56] 🔎 VICI: $29.28 (RSI: 62)
[13/02 16:56] 🔎 VNQ: $94.51 (RSI: 69)
[13/02 16:56] 🔎 VOO: $628.48 (RSI: 45)
[13/02 16:56] 🔎 BTC-USD: $69007.14 (RSI: 36)
[13/02 18:54] Resumo diário enviado.
[13/02 18:54] --- Ciclo 18:54 iniciado ---
[13/02 18:54] 🔎 ^BVSP: $186464.30 (RSI: 67)
[13/02 18:54] 🔎 BOVA11.SA: $182.98 (RSI: 67)
[13/02 18:54] 🔎 AFHI11.SA: $97.04 (RSI: 61)
[13/02 18:54] 🔎 CDII11.SA: $106.15 (RSI: 40)
[13/02 18:54] 🔎 GGRC11.SA: $10.05 (RSI: 62)
[13/02 18:54] 🔎 HFOF11.SA: $6.84 (RSI: 59)
[13/02 18:54] 🔎 HGLG11.SA: $156.88 (RSI: 47)
[13/02 18:54] 🔎 JURO11.SA: $102.85 (RSI: 49)
[13/02 18:54] 🔎 KFOF11.SA: $84.83 (RSI: 50)
[13/02 18:54] 🔎 KNCR11.SA: $106.10 (RSI: 54)
[13/02 18:54] 🔎 MXRF11.SA: $9.74 (RSI: 69)
[13/02 18:54] ⚡ ALERTA DISPARADO: MXRF11.SA
[13/02 18:54] 🔎 PVBI11.SA: $79.58 (RSI: 42)
[13/02 18:54] 🔎 RBHG11.SA: $68.49 (RSI: 60)
[13/02 18:54] 🔎 RBVA11.SA: $9.92 (RSI: 49)
[13/02 18:54] 🔎 RECT11.SA: $38.47 (RSI: 48)
[13/02 18:54] 🔎 TRXF11.SA: $93.10 (RSI: 22)
[13/02 18:54] 🔎 VGIR11.SA: $9.75 (RSI: 47)
[13/02 18:54] 🔎 XPML11.SA: $111.00 (RSI: 56)
[13/02 18:54] 🔎 ARE: $52.49 (RSI: 44)
[13/02 18:54] 🔎 EPR: $58.49 (RSI: 72)
[13/02 18:54] 🔎 EQIX: $956.19 (RSI: 84)
[13/02 18:54] ⚡ ALERTA DISPARADO: EQIX
[13/02 18:54] 🔎 GLPI: $46.40 (RSI: 60)
[13/02 18:54] 🔎 IAUM: $50.17 (RSI: 56)
[13/02 18:54] 🔎 IBIT: $38.97 (RSI: 35)
[13/02 18:54] 🔎 JEPI: $59.31 (RSI: 63)
[13/02 18:54] 🔎 NOBL: $114.00 (RSI: 68)
[13/02 18:54] 🔎 O: $65.66 (RSI: 77)
[13/02 18:54] ⚡ ALERTA DISPARADO: O
[13/02 18:54] 🔎 OHI: $47.40 (RSI: 68)
[13/02 18:54] ⚡ ALERTA DISPARADO: OHI
[13/02 18:54] 🔎 PSA: $300.35 (RSI: 67)
[13/02 18:54] ⚡ ALERTA DISPARADO: PSA
[13/02 18:54] 🔎 QQQ: $601.92 (RSI: 41)
[13/02 18:54] 🔎 MCD: $327.58 (RSI: 64)
[13/02 18:54] 🔎 REXR: $37.20 (RSI: 36)
[13/02 18:54] 🔎 RING: $89.33 (RSI: 56)
[13/02 18:54] 🔎 SCHD: $31.61 (RSI: 78)
[13/02 18:54] 🔎 SHV: $110.27 (RSI: 53)
[13/02 18:54] 🔎 STAG: $38.06 (RSI: 50)
[13/02 18:54] 🔎 VICI: $29.30 (RSI: 63)
[13/02 18:54] 🔎 VNQ: $94.59 (RSI: 69)
[13/02 18:54] ⚡ ALERTA DISPARADO: VNQ
[13/02 18:55] 🔎 VOO: $626.89 (RSI: 44)
[13/02 18:55] 🔎 BTC-USD: $68830.59 (RSI: 35)
[14/02 11:04] --- Ciclo 11:04 iniciado ---
[14/02 11:05] 🔎 BTC-USD: $69451.55 (RSI: 37)
[14/02 11:59] --- Ciclo 11:59 iniciado ---
[14/02 11:59] 🔎 BTC-USD: $69819.17 (RSI: 38)
[14/02 12:52] --- Ciclo 12:52 iniciado ---
[14/02 12:53] 🔎 BTC-USD: $69820.30 (RSI: 38)
[14/02 14:01] --- Ciclo 14:01 iniciado ---
[14/02 14:01] 🔎 BTC-USD: $69717.24 (RSI: 37)
[14/02 14:53] --- Ciclo 14:53 iniciado ---
[14/02 14:54] 🔎 BTC-USD: $69685.95 (RSI: 37)
[14/02 16:05] --- Ciclo 16:05 iniciado ---
[14/02 16:05] 🔎 BTC-USD: $69718.95 (RSI: 37)
[14/02 16:49] --- Ciclo 16:49 iniciado ---
[14/02 16:50] 🔎 BTC-USD: $69808.90 (RSI: 38)
[14/02 17:55] --- Ciclo 17:55 iniciado ---
[14/02 17:55] 🔎 BTC-USD: $69929.98 (RSI: 38)
[15/02 11:05] --- Ciclo 11:05 iniciado ---
[15/02 11:06] 🔎 BTC-USD: $68898.45 (RSI: 36)
[15/02 12:01] --- Ciclo 12:01 iniciado ---
[15/02 12:01] 🔎 BTC-USD: $69109.89 (RSI: 37)
[15/02 12:52] --- Ciclo 12:52 iniciado ---
[15/02 12:53] 🔎 BTC-USD: $69019.09 (RSI: 37)
[15/02 14:01] --- Ciclo 14:01 iniciado ---
[15/02 14:02] 🔎 BTC-USD: $69018.30 (RSI: 37)
[15/02 14:55] --- Ciclo 14:55 iniciado ---
[15/02 14:56] 🔎 BTC-USD: $68564.94 (RSI: 36)
[15/02 16:15] --- Ciclo 16:15 iniciado ---
[15/02 16:16] 🔎 BTC-USD: $68246.38 (RSI: 36)
[15/02 16:51] --- Ciclo 16:51 iniciado ---
[15/02 16:52] 🔎 BTC-USD: $68376.66 (RSI: 36)
[15/02 17:56] --- Ciclo 17:56 iniciado ---
[15/02 17:56] 🔎 BTC-USD: $68391.44 (RSI: 36)
[16/02 12:10] --- Ciclo 12:10 iniciado ---
[16/02 12:10] 🔎 ^BVSP: $186464.00 (RSI: 67)
[16/02 12:10] 🔎 BOVA11.SA: $182.98 (RSI: 67)
[16/02 12:10] 🔎 AFHI11.SA: $97.04 (RSI: 61)
[16/02 12:10] 🔎 CDII11.SA: $106.15 (RSI: 40)
[16/02 12:10] 🔎 GGRC11.SA: $10.05 (RSI: 62)
[16/02 12:11] 🔎 HFOF11.SA: $6.84 (RSI: 59)
[16/02 12:11] 🔎 HGLG11.SA: $156.88 (RSI: 47)
[16/02 12:11] 🔎 JURO11.SA: $102.85 (RSI: 49)
[16/02 12:11] 🔎 KFOF11.SA: $84.83 (RSI: 50)
[16/02 12:11] 🔎 KNCR11.SA: $106.10 (RSI: 54)
[16/02 12:11] 🔎 MXRF11.SA: $9.74 (RSI: 69)
[16/02 12:11] ⚡ ALERTA DISPARADO: MXRF11.SA
[16/02 12:11] 🔎 PVBI11.SA: $79.58 (RSI: 42)
[16/02 12:11] 🔎 RBHG11.SA: $68.49 (RSI: 60)
[16/02 12:11] 🔎 RBVA11.SA: $9.92 (RSI: 49)
[16/02 12:11] 🔎 RECT11.SA: $38.47 (RSI: 48)
[16/02 12:11] 🔎 TRXF11.SA: $93.10 (RSI: 22)
[16/02 12:11] 🔎 VGIR11.SA: $9.75 (RSI: 47)
[16/02 12:11] 🔎 XPML11.SA: $111.00 (RSI: 56)
[16/02 12:11] 🔎 ARE: $52.49 (RSI: 44)
[16/02 12:11] 🔎 EPR: $58.49 (RSI: 72)
[16/02 12:11] 🔎 EQIX: $956.19 (RSI: 84)
[16/02 12:11] ⚡ ALERTA DISPARADO: EQIX
[16/02 12:11] 🔎 GLPI: $46.40 (RSI: 60)
[16/02 12:11] 🔎 IAUM: $50.17 (RSI: 56)
[16/02 12:11] 🔎 IBIT: $38.97 (RSI: 35)
[16/02 12:11] 🔎 JEPI: $59.31 (RSI: 63)
[16/02 12:11] 🔎 NOBL: $114.00 (RSI: 68)
[16/02 12:11] 🔎 O: $65.66 (RSI: 77)
[16/02 12:11] ⚡ ALERTA DISPARADO: O
[16/02 12:11] 🔎 OHI: $47.40 (RSI: 68)
[16/02 12:11] ⚡ ALERTA DISPARADO: OHI
[16/02 12:11] 🔎 PSA: $300.35 (RSI: 67)
[16/02 12:11] ⚡ ALERTA DISPARADO: PSA
[16/02 12:11] 🔎 QQQ: $601.92 (RSI: 41)
[16/02 12:11] 🔎 MCD: $327.58 (RSI: 64)
[16/02 12:11] 🔎 REXR: $37.20 (RSI: 36)
[16/02 12:11] 🔎 RING: $89.33 (RSI: 56)
[16/02 12:11] 🔎 SCHD: $31.61 (RSI: 78)
[16/02 12:11] 🔎 SHV: $110.27 (RSI: 53)
[16/02 12:11] 🔎 STAG: $38.06 (RSI: 50)
[16/02 12:11] 🔎 VICI: $29.30 (RSI: 63)
[16/02 12:11] 🔎 VNQ: $94.59 (RSI: 69)
[16/02 12:11] ⚡ ALERTA DISPARADO: VNQ
[16/02 12:11] 🔎 VOO: $626.89 (RSI: 44)
[16/02 12:11] 🔎 BTC-USD: $68529.16 (RSI: 36)
[16/02 14:28] --- Ciclo 14:28 iniciado ---
[16/02 14:28] 🔎 ^BVSP: $186464.00 (RSI: 67)
[16/02 14:28] 🔎 BOVA11.SA: $182.98 (RSI: 67)
